id,daireKurul,esasNo,kararNo,kararTarihi
1082504000,10. Daire,2023/3511,2024/1723,30.04.2024
1082588500,10. Daire,2023/2878,2024/1683,30.04.2024
1082697900,10. Daire,2023/2363,2024/1685,30.04.2024
1082697800,10. Daire,2023/2880,2024/1684,30.04.2024
1082694300,10. Daire,2022/7781,2024/1710,30.04.2024
1082900200,10. Daire,2024/1914,2024/1722,30.04.2024
1083322700,9. Daire,2024/931,2024/2359,30.04.2024
1083606500,9. Daire,2023/3740,2024/2360,30.04.2024
1083605900,9. Daire,2023/3742,2024/2358,30.04.2024
1083605800,9. Daire,2023/3232,2024/2303,30.04.2024
1083606000,9. Daire,2024/2217,2024/2267,30.04.2024
1083726900,2. Daire,2023/5067,2024/2457,30.04.2024
1083726500,2. Daire,2023/5283,2024/2456,30.04.2024
1084216000,10. Daire,2020/6773,2024/1689,30.04.2024
1084216100,10. Daire,2020/6869,2024/1700,30.04.2024
1083603400,10. Daire,2020/3589,2024/1688,30.04.2024
1083614300,2. Daire,2023/5345,2024/2455,30.04.2024
1085122700,2. Daire,2021/9067,2024/2490,30.04.2024
1085089400,2. Daire,2021/6206,2024/2500,30.04.2024
1085742700,2. Daire,2023/6134,2024/2469,30.04.2024
1085803800,2. Daire,2023/5278,2024/2461,30.04.2024
1088426000,2. Daire,2023/5568,2024/2472,30.04.2024
1088425700,2. Daire,2023/3835,2024/2482,30.04.2024
1088425800,2. Daire,2023/5136,2024/2499,30.04.2024
1088425400,2. Daire,2021/6750,2024/2468,30.04.2024
1088425500,2. Daire,2023/4789,2024/2488,30.04.2024
1088425900,2. Daire,2023/5104,2024/2477,30.04.2024
1088425600,2. Daire,2023/3921,2024/2496,30.04.2024
1088573400,2. Daire,2023/5064,2024/2460,30.04.2024
1088573500,2. Daire,2023/5293,2024/2479,30.04.2024
1088573300,2. Daire,2023/3790,2024/2474,30.04.2024
1088424700,2. Daire,2023/6810,2024/2489,30.04.2024
1088424900,2. Daire,2023/5567,2024/2473,30.04.2024
1088425000,2. Daire,2023/5357,2024/2485,30.04.2024
1088424600,2. Daire,2023/5294,2024/2458,30.04.2024
1088424800,2. Daire,2023/5094,2024/2459,30.04.2024
1088425200,2. Daire,2023/5273,2024/2486,30.04.2024
1088425100,2. Daire,2023/3827,2024/2483,30.04.2024
1088425300,2. Daire,2023/7246,2024/2502,30.04.2024
1088424500,2. Daire,2021/16591,2024/2480,30.04.2024
1088573700,2. Daire,2023/4957,2024/2481,30.04.2024
1088573800,2. Daire,2023/5280,2024/2471,30.04.2024
1088573900,2. Daire,2023/3792,2024/2470,30.04.2024
1088573600,2. Daire,2023/5276,2024/2487,30.04.2024
1088574200,2. Daire,2023/5349,2024/2462,30.04.2024
1088574000,2. Daire,2023/5036,2024/2475,30.04.2024
1088574100,2. Daire,2023/5081,2024/2463,30.04.2024
1088574300,2. Daire,2023/4896,2024/2491,30.04.2024
1088574500,2. Daire,2023/3940,2024/2476,30.04.2024
1088574400,2. Daire,2023/5091,2024/2464,30.04.2024
1070376200,İdare Dava Daireleri Kurulu,2023/2974,2024/910,29.04.2024
1070376400,İdare Dava Daireleri Kurulu,2023/3068,2024/911,29.04.2024
1070376700,İdare Dava Daireleri Kurulu,2024/761,2024/898,29.04.2024
1070354900,İdare Dava Daireleri Kurulu,2022/2625,2024/909,29.04.2024
1070354800,İdare Dava Daireleri Kurulu,2022/1337,2024/908,29.04.2024
1071038100,3. Daire,2023/3128,2024/2430,29.04.2024
1071801800,3. Daire,2023/3087,2024/2433,29.04.2024
1071396900,3. Daire,2023/3124,2024/2437,29.04.2024
1071396600,3. Daire,2023/3123,2024/2434,29.04.2024
1072304300,3. Daire,2023/3109,2024/2440,29.04.2024
1072304500,3. Daire,2023/3129,2024/2431,29.04.2024
1072304000,3. Daire,2023/3099,2024/2435,29.04.2024
1072306600,3. Daire,2023/9102,2024/2439,29.04.2024
1073254100,3. Daire,2023/9997,2024/2436,29.04.2024
1075638200,7. Daire,2024/573,2024/2177,29.04.2024
1075638100,7. Daire,2024/570,2024/2176,29.04.2024
1075638400,7. Daire,2024/575,2024/2179,29.04.2024
1075638300,7. Daire,2024/574,2024/2178,29.04.2024
1075638500,7. Daire,2024/577,2024/2181,29.04.2024
1076614800,7. Daire,2022/4565,2024/2197,29.04.2024
1076614600,7. Daire,2022/2157,2024/2172,29.04.2024
1076811200,7. Daire,2021/2528,2024/2183,29.04.2024
1076811400,7. Daire,2024/49,2024/2192,29.04.2024
1076811300,7. Daire,2023/3040,2024/2173,29.04.2024
1076811000,7. Daire,2023/1690,2024/2164,29.04.2024
1079830700,7. Daire,2023/317,2024/2196,29.04.2024
1081547100,10. Daire,2022/2625,2024/1619,29.04.2024
1082021900,10. Daire,2022/1869,2024/1616,29.04.2024
1082022000,10. Daire,2022/2608,2024/1615,29.04.2024
1082103500,10. Daire,2021/2597,2024/1614,29.04.2024
1082152500,10. Daire,2024/1693,2024/1643,29.04.2024
1080799800,7. Daire,2024/842,2024/2182,29.04.2024
1080800300,7. Daire,2024/576,2024/2180,29.04.2024
1082503600,10. Daire,2023/1438,2024/1650,29.04.2024
1082508700,10. Daire,2021/2519,2024/1608,29.04.2024
1082508600,10. Daire,2021/2568,2024/1610,29.04.2024
1082503300,10. Daire,2022/3376,2024/1627,29.04.2024
1082503200,10. Daire,2023/1441,2024/1649,29.04.2024
1082503100,10. Daire,2022/7331,2024/1629,29.04.2024
1082503900,10. Daire,2020/5471,2024/1641,29.04.2024
1082509300,10. Daire,2021/2565,2024/1609,29.04.2024
1082537700,10. Daire,2022/3186,2024/1622,29.04.2024
1082537100,10. Daire,2022/3206,2024/1623,29.04.2024
1082537900,10. Daire,2022/3211,2024/1624,29.04.2024
1082537200,10. Daire,2022/3185,2024/1621,29.04.2024
1082537800,10. Daire,2022/2611,2024/1618,29.04.2024
1082503800,10. Daire,2022/3,2024/1646,29.04.2024
1082537500,10. Daire,2022/2602,2024/1617,29.04.2024
1082537600,10. Daire,2022/3180,2024/1620,29.04.2024
1083217900,2. Daire,2023/5169,2024/2439,29.04.2024
1082694400,10. Daire,2022/3222,2024/1625,29.04.2024
1082697700,10. Daire,2020/5203,2024/1642,29.04.2024
1082694100,10. Daire,2022/3427,2024/1628,29.04.2024
1082694500,10. Daire,2022/3277,2024/1626,29.04.2024
1083606600,9. Daire,2023/4022,2024/2221,29.04.2024
1083606100,9. Daire,2023/529,2024/2201,29.04.2024
1083727400,2. Daire,2023/5181,2024/2449,29.04.2024
1083727300,2. Daire,2023/5180,2024/2448,29.04.2024
1083727200,2. Daire,2023/5100,2024/2442,29.04.2024
1083319700,2. Daire,2023/5172,2024/2446,29.04.2024
1083727000,2. Daire,2023/5154,2024/2445,29.04.2024
1083726600,2. Daire,2023/7253,2024/2437,29.04.2024
1083726800,2. Daire,2023/5198,2024/2431,29.04.2024
1083726700,2. Daire,2023/5168,2024/2426,29.04.2024
1083752600,2. Daire,2023/5175,2024/2428,29.04.2024
1083752500,2. Daire,2023/6605,2024/2451,29.04.2024
1083752400,2. Daire,2023/5191,2024/2429,29.04.2024
1083319800,2. Daire,2023/5193,2024/2450,29.04.2024
1083319900,2. Daire,2023/5074,2024/2441,29.04.2024
1083614500,2. Daire,2023/5279,2024/2433,29.04.2024
1083613900,2. Daire,2023/5304,2024/2435,29.04.2024
1083613700,2. Daire,2023/5101,2024/2443,29.04.2024
1083613800,2. Daire,2023/5197,2024/2430,29.04.2024
1083605200,9. Daire,2023/3920,2024/2230,29.04.2024
1083605400,9. Daire,2023/3971,2024/2261,29.04.2024
1083606800,9. Daire,2023/5872,2024/2236,29.04.2024
1083606700,9. Daire,2023/5910,2024/2237,29.04.2024
1083614900,2. Daire,2023/5166,2024/2425,29.04.2024
1083614700,2. Daire,2023/5177,2024/2447,29.04.2024
1083614800,2. Daire,2023/5303,2024/2434,29.04.2024
1083614600,2. Daire,2023/5240,2024/2432,29.04.2024
1083727100,2. Daire,2023/5102,2024/2444,29.04.2024
1083614200,2. Daire,2023/5060,2024/2440,29.04.2024
1083614000,2. Daire,2023/5174,2024/2427,29.04.2024
1083614100,2. Daire,2023/3865,2024/2438,29.04.2024
1083614400,2. Daire,2023/5378,2024/2436,29.04.2024
1085933700,2. Daire,2023/5407,2024/2454,29.04.2024
1089387100,2. Daire,2023/5113,2024/2406,29.04.2024
1090027100,13. Daire,2019/4091,2024/1868,29.04.2024
1090047600,13. Daire,2019/4436,2024/1866,29.04.2024
1091059600,13. Daire,2020/454,2024/1874,29.04.2024
1091059400,13. Daire,2020/26,2024/1875,29.04.2024
1091059500,13. Daire,2020/442,2024/1879,29.04.2024
1091059200,13. Daire,2020/124,2024/1871,29.04.2024
1091059300,13. Daire,2020/153,2024/1880,29.04.2024
1091059700,13. Daire,2020/581,2024/1881,29.04.2024
1091075500,13. Daire,2020/675,2024/1878,29.04.2024
1091482000,13. Daire,2020/1360,2024/1876,29.04.2024
1091481800,13. Daire,2020/1037,2024/1872,29.04.2024
1091481900,13. Daire,2020/1053,2024/1867,29.04.2024
1091482100,13. Daire,2020/1897,2024/1869,29.04.2024
1091481700,13. Daire,2020/1036,2024/1873,29.04.2024
1071797300,8. Daire,2021/6023,2024/2353,26.04.2024
1072320300,8. Daire,2022/2877,2024/2323,26.04.2024
1072321200,8. Daire,2023/4309,2024/2333,26.04.2024
1072349300,8. Daire,2023/1567,2024/2334,26.04.2024
1072863200,8. Daire,2021/4782,2024/2374,26.04.2024
1073019700,8. Daire,2022/273,2024/2377,26.04.2024
1073007900,8. Daire,2021/7500,2024/2376,26.04.2024
1073008300,8. Daire,2021/7593,2024/2347,26.04.2024
1073008100,8. Daire,2021/7525,2024/2363,26.04.2024
1073039200,8. Daire,2022/2782,2024/2379,26.04.2024
1086500500,2. Daire,2023/5642,2024/2367,26.04.2024
1086500100,2. Daire,2023/5281,2024/2365,26.04.2024
1086502800,2. Daire,2023/3884,2024/2376,26.04.2024
1086500600,2. Daire,2023/5093,2024/2360,26.04.2024
1086500000,2. Daire,2023/5648,2024/2368,26.04.2024
1086499900,2. Daire,2023/5110,2024/2387,26.04.2024
1086502600,2. Daire,2023/5788,2024/2369,26.04.2024
1086502700,2. Daire,2023/5641,2024/2366,26.04.2024
1086266200,2. Daire,2023/5160,2024/2362,26.04.2024
1086185400,2. Daire,2023/5099,2024/2361,26.04.2024
1086185500,2. Daire,2023/4965,2024/2358,26.04.2024
1086185600,2. Daire,2023/5891,2024/2370,26.04.2024
1086266600,2. Daire,2023/5204,2024/2363,26.04.2024
1086266700,2. Daire,2023/5090,2024/2359,26.04.2024
1086182400,6. Daire,2024/2719,2024/2508,26.04.2024
1085086300,2. Daire,2021/7138,2024/2383,26.04.2024
1085134500,2. Daire,2021/9211,2024/2381,26.04.2024
1085754000,2. Daire,2023/3898,2024/2386,26.04.2024
1085753900,2. Daire,2023/4907,2024/2382,26.04.2024
1085931400,2. Daire,2023/5268,2024/2384,26.04.2024
1085931500,2. Daire,2023/5209,2024/2364,26.04.2024
1085933600,2. Daire,2023/5243,2024/2385,26.04.2024
1085740400,2. Daire,2023/3836,2024/2377,26.04.2024
1085740500,2. Daire,2023/3760,2024/2357,26.04.2024
1085740300,2. Daire,2023/3759,2024/2356,26.04.2024
1085740600,2. Daire,2023/3775,2024/2373,26.04.2024
1089387000,2. Daire,2023/3894,2024/2401,26.04.2024
1090966500,2. Daire,2023/5187,2024/2398,26.04.2024
1090966400,2. Daire,2023/5185,2024/2394,26.04.2024
1072314200,8. Daire,2020/5015,2024/2278,25.04.2024
1072313800,8. Daire,2020/1079,2024/2279,25.04.2024
1072669300,8. Daire,2021/1152,2024/2320,25.04.2024
1072673800,8. Daire,2023/3454,2024/2282,25.04.2024
1072587100,8. Daire,2021/2091,2024/2301,25.04.2024
1072671700,8. Daire,2021/5423,2024/2307,25.04.2024
1072671800,8. Daire,2021/6635,2024/2289,25.04.2024
1072672500,8. Daire,2022/103,2024/2321,25.04.2024
1072672400,8. Daire,2021/7600,2024/2303,25.04.2024
1072672300,8. Daire,2021/7598,2024/2305,25.04.2024
1072670400,8. Daire,2021/2097,2024/2299,25.04.2024
1072319300,8. Daire,2021/1915,2024/2290,25.04.2024
1072675700,8. Daire,2023/5244,2024/2281,25.04.2024
1072668700,8. Daire,2020/4275,2024/2280,25.04.2024
1073062200,7. Daire,2022/4816,2024/2128,25.04.2024
1077295500,8. Daire,2020/4867,2024/2276,25.04.2024
1077295700,8. Daire,2019/6410,2024/2266,25.04.2024
1077295600,8. Daire,2020/1100,2024/2277,25.04.2024
1076614700,7. Daire,2023/1312,2024/2140,25.04.2024
1076705100,7. Daire,2022/4696,2024/2126,25.04.2024
1076705000,7. Daire,2023/1223,2024/2139,25.04.2024
1076811100,7. Daire,2023/1253,2024/2138,25.04.2024
1078430900,8. Daire,2022/4852,2024/2253,25.04.2024
1078853700,8. Daire,2023/6270,2024/2263,25.04.2024
1081251900,9. Daire,2023/7843,2024/2110,25.04.2024
1081146100,9. Daire,2023/6070,2024/2152,25.04.2024
1081146000,9. Daire,2023/3503,2024/2115,25.04.2024
1081252200,9. Daire,2023/4823,2024/2123,25.04.2024
1081252000,9. Daire,2023/6146,2024/2150,25.04.2024
1081252300,9. Daire,2023/5301,2024/2122,25.04.2024
1081252100,9. Daire,2023/4533,2024/2168,25.04.2024
1081252400,9. Daire,2023/7148,2024/2153,25.04.2024
1081251100,10. Daire,2022/5634,2024/1542,25.04.2024
1081250500,10. Daire,2023/4414,2024/1535,25.04.2024
1081098400,9. Daire,2023/4716,2024/2169,25.04.2024
1081308700,10. Daire,2020/555,2024/1563,25.04.2024
1081755000,9. Daire,2023/3529,2024/2112,25.04.2024
1081956100,10. Daire,2020/2042,2024/1554,25.04.2024
1081753800,9. Daire,2023/3530,2024/2111,25.04.2024
1081753900,9. Daire,2023/7761,2024/2113,25.04.2024
1081547200,10. Daire,2020/2056,2024/1589,25.04.2024
1081756200,9. Daire,2023/3506,2024/2109,25.04.2024
1081550200,9. Daire,2023/3505,2024/2114,25.04.2024
1081550300,9. Daire,2023/3504,2024/2108,25.04.2024
1081550100,9. Daire,2023/7762,2024/2116,25.04.2024
1081702300,10. Daire,2020/4922,2024/1562,25.04.2024
1081702500,10. Daire,2020/3038,2024/1595,25.04.2024
1082021800,10. Daire,2024/1446,2024/1551,25.04.2024
1082157100,10. Daire,2020/3028,2024/1572,25.04.2024
1082157000,10. Daire,2020/3030,2024/1573,25.04.2024
1082180300,10. Daire,2020/5428,2024/1575,25.04.2024
1082037500,10. Daire,2020/4396,2024/1564,25.04.2024
1082170300,10. Daire,2020/5428,2024/1575,25.04.2024
1080323800,7. Daire,2023/2573,2024/2142,25.04.2024
1080323700,7. Daire,2023/2144,2024/2127,25.04.2024
1086500300,2. Daire,2023/6140,2024/2349,25.04.2024
1086185700,2. Daire,2023/5858,2024/2329,25.04.2024
1086209900,12. Daire,2023/6743,2024/2066,25.04.2024
1086806500,12. Daire,2023/6009,2024/2061,25.04.2024
1087352100,2. Daire,2023/6193,2024/2353,25.04.2024
1087352400,2. Daire,2024/1013,2024/2347,25.04.2024
1087536500,12. Daire,2024/56,2024/2064,25.04.2024
1082508500,10. Daire,2020/3664,2024/1540,25.04.2024
1082508400,10. Daire,2020/3560,2024/1561,25.04.2024
1082509100,10. Daire,2022/8906,2024/1541,25.04.2024
1082537300,10. Daire,2023/4858,2024/1591,25.04.2024
1082537400,10. Daire,2020/4623,2024/1569,25.04.2024
1083601600,10. Daire,2020/6404,2024/1538,25.04.2024
1083601700,10. Daire,2021/1417,2024/1537,25.04.2024
1083601900,10. Daire,2022/8674,2024/1547,25.04.2024
1083601400,10. Daire,2023/5886,2024/1546,25.04.2024
1084077400,10. Daire,2020/6227,2024/1578,25.04.2024
1084077500,10. Daire,2020/5505,2024/1577,25.04.2024
1083606400,9. Daire,2023/5549,2024/2179,25.04.2024
1083606300,9. Daire,2023/4720,2024/2171,25.04.2024
1083601500,10. Daire,2023/5892,2024/1548,25.04.2024
1083601800,10. Daire,2021/112,2024/1539,25.04.2024
1083322800,9. Daire,2023/4719,2024/2170,25.04.2024
1083605300,9. Daire,2023/4747,2024/2173,25.04.2024
1083605500,9. Daire,2023/4722,2024/2172,25.04.2024
1084047600,10. Daire,2020/5429,2024/1576,25.04.2024
1084047500,10. Daire,2020/5427,2024/1574,25.04.2024
1083600900,10. Daire,2023/6034,2024/1544,25.04.2024
1083601100,10. Daire,2023/5973,2024/1545,25.04.2024
1085084700,12. Daire,2023/6523,2024/2107,25.04.2024
1085123500,2. Daire,2021/9104,2024/2330,25.04.2024
1085089500,2. Daire,2021/6832,2024/2324,25.04.2024
1085175400,2. Daire,2021/18662,2024/2354,25.04.2024
1085573600,2. Daire,2023/1703,2024/2355,25.04.2024
1088029900,12. Daire,2023/5877,2024/2113,25.04.2024
1087699600,12. Daire,2022/1761,2024/2063,25.04.2024
1087699700,12. Daire,2022/2395,2024/2062,25.04.2024
1087699800,12. Daire,2023/1204,2024/2077,25.04.2024
1087957900,12. Daire,2024/1477,2024/2060,25.04.2024
1087699500,12. Daire,2022/3135,2024/2096,25.04.2024
1087778100,12. Daire,2023/1614,2024/2086,25.04.2024
1088332200,12. Daire,2023/3550,2024/2067,25.04.2024
1089114900,12. Daire,2024/440,2024/2065,25.04.2024
1089114400,12. Daire,2023/1483,2024/2091,25.04.2024
1089114700,12. Daire,2023/4018,2024/2075,25.04.2024
1089114300,12. Daire,2022/6290,2024/2092,25.04.2024
1070355400,İdare Dava Daireleri Kurulu,2022/3696,2024/877,24.04.2024
1070375300,İdare Dava Daireleri Kurulu,2022/3728,2024/878,24.04.2024
1071382400,9. Daire,2022/661,2024/2050,24.04.2024
1071382200,9. Daire,2022/652,2024/2057,24.04.2024
1071376800,9. Daire,2022/441,2024/2049,24.04.2024
1071375800,9. Daire,2022/417,2024/2045,24.04.2024
1071376500,9. Daire,2022/426,2024/2048,24.04.2024
1071376100,9. Daire,2022/423,2024/2046,24.04.2024
1071385200,9. Daire,2023/2148,2024/2054,24.04.2024
1071385000,9. Daire,2023/1953,2024/2053,24.04.2024
1071382600,9. Daire,2022/665,2024/2051,24.04.2024
1071382900,9. Daire,2022/666,2024/2052,24.04.2024
1072110000,9. Daire,2022/654,2024/2066,24.04.2024
1072308900,8. Daire,2020/5291,2024/2229,24.04.2024
1072314000,8. Daire,2020/2193,2024/2233,24.04.2024
1072310200,8. Daire,2020/6575,2024/2234,24.04.2024
1072310700,8. Daire,2022/4563,2024/2225,24.04.2024
1072314700,8. Daire,2020/6422,2024/2231,24.04.2024
1072341600,9. Daire,2023/1462,2024/2074,24.04.2024
1072341400,9. Daire,2023/1459,2024/2071,24.04.2024
1072341500,9. Daire,2023/1461,2024/2073,24.04.2024
1072341800,9. Daire,2023/1460,2024/2072,24.04.2024
1072895800,9. Daire,2023/1464,2024/2076,24.04.2024
1073023800,9. Daire,2023/1469,2024/2070,24.04.2024
1073035600,9. Daire,2022/413,2024/2042,24.04.2024
1073037000,9. Daire,2022/414,2024/2043,24.04.2024
1073037400,9. Daire,2022/425,2024/2047,24.04.2024
1073037300,9. Daire,2022/415,2024/2044,24.04.2024
1073037700,9. Daire,2022/656,2024/2041,24.04.2024
1072883700,9. Daire,2023/1463,2024/2075,24.04.2024
1072906700,9. Daire,2023/1466,2024/2078,24.04.2024
1073024100,9. Daire,2023/1467,2024/2079,24.04.2024
1073243500,9. Daire,2022/649,2024/2062,24.04.2024
1073243200,9. Daire,2022/653,2024/2065,24.04.2024
1073245000,9. Daire,2022/427,2024/2058,24.04.2024
1073245200,9. Daire,2022/651,2024/2064,24.04.2024
1073244700,9. Daire,2022/650,2024/2063,24.04.2024
1073244400,9. Daire,2022/646,2024/2059,24.04.2024
1073245600,9. Daire,2022/648,2024/2061,24.04.2024
1073245300,9. Daire,2022/647,2024/2060,24.04.2024
1077370200,8. Daire,2020/4630,2024/2230,24.04.2024
1077294000,8. Daire,2020/1717,2024/2232,24.04.2024
1077370000,8. Daire,2019/8539,2024/2228,24.04.2024
1075399300,7. Daire,2022/4593,2024/2108,24.04.2024
1075399400,7. Daire,2022/4394,2024/2107,24.04.2024
1075634200,7. Daire,2022/4268,2024/2106,24.04.2024
1075634600,7. Daire,2022/4815,2024/2110,24.04.2024
1075634800,7. Daire,2022/4853,2024/2111,24.04.2024
1075634400,7. Daire,2022/4643,2024/2109,24.04.2024
1075632700,7. Daire,2022/190,2024/2117,24.04.2024
1075632400,7. Daire,2022/34,2024/2116,24.04.2024
1076614500,7. Daire,2023/1204,2024/2096,24.04.2024
1076704300,7. Daire,2022/4783,2024/2095,24.04.2024
1076704700,7. Daire,2023/1319,2024/2093,24.04.2024
1076613700,7. Daire,2022/4782,2024/2094,24.04.2024
1076613800,7. Daire,2023/3089,2024/2097,24.04.2024
1076613900,7. Daire,2022/3406,2024/2072,24.04.2024
1078208500,9. Daire,2022/667,2024/2068,24.04.2024
1078645800,9. Daire,2022/655,2024/2067,24.04.2024
1081023200,9. Daire,2022/547,2024/2102,24.04.2024
1081251200,10. Daire,2021/2603,2024/1508,24.04.2024
1081250900,10. Daire,2021/2564,2024/1506,24.04.2024
1081251400,10. Daire,2021/2866,2024/1513,24.04.2024
1081250600,10. Daire,2021/714,2024/1504,24.04.2024
1081250700,10. Daire,2021/2226,2024/1505,24.04.2024
1081281300,10. Daire,2021/2600,2024/1507,24.04.2024
1081755100,9. Daire,2022/544,2024/2101,24.04.2024
1081754900,9. Daire,2022/542,2024/2099,24.04.2024
1081692200,9. Daire,2022/543,2024/2100,24.04.2024
1082224100,9. Daire,2023/1472,2024/2083,24.04.2024
1086500400,2. Daire,2024/955,2024/2318,24.04.2024
1086502500,2. Daire,2023/5316,2024/2292,24.04.2024
1086266400,2. Daire,2024/622,2024/2317,24.04.2024
1086210000,2. Daire,2023/5066,2024/2290,24.04.2024
1086266500,2. Daire,2023/5263,2024/2289,24.04.2024
1087539000,2. Daire,2024/1028,2024/2310,24.04.2024
1087538900,2. Daire,2023/7168,2024/2282,24.04.2024
1082540900,10. Daire,2020/4746,2024/1491,24.04.2024
1082517800,9. Daire,2023/1471,2024/2082,24.04.2024
1082517400,10. Daire,2020/4411,2024/1492,24.04.2024
1082508300,10. Daire,2021/2865,2024/1510,24.04.2024
1082509200,10. Daire,2021/2872,2024/1512,24.04.2024
1082508000,10. Daire,2021/2862,2024/1509,24.04.2024
1082508100,10. Daire,2021/2871,2024/1511,24.04.2024
1083144000,9. Daire,2022/536,2024/2087,24.04.2024
1083143700,9. Daire,2022/541,2024/2091,24.04.2024
1083143800,9. Daire,2023/1470,2024/2081,24.04.2024
1082709000,9. Daire,2022/619,2024/2096,24.04.2024
1082708900,9. Daire,2022/545,2024/2097,24.04.2024
1082729000,9. Daire,2022/537,2024/2085,24.04.2024
1082728900,9. Daire,2022/548,2024/2093,24.04.2024
1082900600,9. Daire,2022/539,2024/2089,24.04.2024
1082900800,9. Daire,2023/1468,2024/2080,24.04.2024
1082900700,9. Daire,2022/549,2024/2094,24.04.2024
1082997400,9. Daire,2022/546,2024/2092,24.04.2024
1082997500,9. Daire,2022/534,2024/2086,24.04.2024
1082900500,9. Daire,2022/540,2024/2090,24.04.2024
1082792900,9. Daire,2022/538,2024/2088,24.04.2024
1082792800,9. Daire,2023/1465,2024/2077,24.04.2024
1082792700,9. Daire,2022/550,2024/2095,24.04.2024
1083155300,10. Daire,2020/4643,2024/1489,24.04.2024
1082900400,9. Daire,2022/535,2024/2098,24.04.2024
1083761600,12. Daire,2023/6732,2024/2016,24.04.2024
1083755600,12. Daire,2023/6732,2024/2016,24.04.2024
1084909500,2. Daire,2023/6943,2024/2305,24.04.2024
1085086600,2. Daire,2021/2833,2024/2278,24.04.2024
1085084900,12. Daire,2023/4151,2024/2019,24.04.2024
1085572100,2. Daire,2023/3749,2024/2291,24.04.2024
1085933500,2. Daire,2023/6308,2024/2299,24.04.2024
1087957800,12. Daire,2024/822,2024/2023,24.04.2024
1088375000,12. Daire,2022/3601,2024/2053,24.04.2024
1089114800,12. Daire,2024/390,2024/2018,24.04.2024
1090027200,13. Daire,2019/4022,2024/1770,24.04.2024
1070355600,İdare Dava Daireleri Kurulu,2022/3706,2024/862,22.04.2024
1070355200,İdare Dava Daireleri Kurulu,2022/3660,2024/863,22.04.2024
1070376500,İdare Dava Daireleri Kurulu,2023/3102,2024/861,22.04.2024
1080430200,İdare Dava Daireleri Kurulu,2023/3118,2024/847,22.04.2024
1086500200,2. Daire,2023/4917,2024/2273,22.04.2024
